r_points,r_text,place,,,,
40,"On a hot sunny day this was an ideal place to stop for lunch or a drink at one of the cafes, either inside or under umbrellas, to watch the world go by. The courtyard is beautiful and surrounded by craft type stalls and cafes. The ladies in the area have got together , from all religions, to crochet coloured decorations for the handrails etc - to symbolise peaceful living together - quite touching. This feels like being in another era. Delightful.",Buyuk Han,Review 202 Similarity,0.316227766,Review 173 Similarity,0
40,"This is well worth a visit ""The Big inn"" as apposed to the big yin! Two floors incorporating lodgings in days gone by. Souvenirs on sale as well as refreshments. An antique Travelodge reincarnated as a tourist attraction not unlike the caravanserai in Kusadasi that we visited .",Buyuk Han,Review 220 Similarity,0.316227766,Review 175 Similarity,0
50,This is one of my favourite places for breakfast or lunch in the old city of Lefkosa (Nicosia). The traditional boreks are the best in the island.,Buyuk Han,Review 221 Similarity,0.316227766,Review 176 Similarity,0
50,"The khan offers a great view into the past. You can imagine the horses and camels at ground floor and residencies above. Nice ambiance, in small lack of maintenance and TLC",Buyuk Han,Review 241 Similarity,0.316227766,Review 177 Similarity,0
40,It's the best place to get souvenirs from the Turkish side. You can try mehmet's coffee in the cafe. It dates back to Ottoman times.,Buyuk Han,Review 276 Similarity,0.316227766,Review 181 Similarity,0
50,If you are in Lefkoşa a definite must see. Visit yhe shop selling authentic stuff and sip your Turkish coffee in there before you live.,Buyuk Han,Review 303 Similarity,0.316227766,Review 184 Similarity,0
40,Lots of local craft work for sale with a nice coffee bar or two serving European and Turkish coffee with pastries - and nobody hassles you.,Buyuk Han,Review 315 Similarity,0.316227766,Review 186 Similarity,0
50,"Stumbled across this by accident and day I visited the atmosphere was wonderful, full of locals and tourists relaxing and shopping, what a great place to be.",Buyuk Han,Review 316 Similarity,0.316227766,Review 187 Similarity,0
40,"This is a heavily touristed location, but it's a convenient place to pick up Turkish style souvenirs (or in my case, real apple tea). There's a restaurant that's a tad expensive but not bad.",Buyuk Han,Review 350 Similarity,0.316227766,Review 190 Similarity,0
40,Beautiful market with eclectic crafts. Nice to be able to walk round and see in the littles rooms. A glance to the past.,Buyuk Han,Review 407 Similarity,0.316227766,Review 193 Similarity,0
50,"Relaxing cafe in the han , minced meat burek my favourite and tasty lemonade, staff very friendly and attentive. Best place to recharge your batteries :)",Buyuk Han,Review 409 Similarity,0.316227766,Review 194 Similarity,0
40,"Cozy atmosphere, great architecture, places to eat and stroll for arts and crafts. I have returned a few times and am charmed by the place.",Buyuk Han,Review 418 Similarity,0.316227766,Review 196 Similarity,0
30,"Been there...... Did that..... Got the t-shirt..... Didn't get the point though!Nice, old fashioned, but not much of a reason to go out of the way for this.",Buyuk Han,Review 464 Similarity,0.316227766,Review 200 Similarity,0
40,Worth a visit if you are in the area. Feels like stepping into a different era. And a different world.,Buyuk Han,Review 533 Similarity,0.316227766,Review 205 Similarity,0
50,Nice art galleries and in its inner circle you will find a prayer rooms upstairs if a traditional Turkish water tank. Pretty fascinating.,Buyuk Han,Review 536 Similarity,0.316227766,Review 206 Similarity,0
40,"Thisp lace is truely looking like an old caravanserey, we saw them in Syria and many other places.Recommend visiting, but, be warned the Food place inside is NOT recommended!!Eat in the free - un-occupied Zone.",Buyuk Han,Review 542 Similarity,0.316227766,Review 207 Similarity,0
50,Wonderful peaceful ambience! Had a coffee here and meandered around looking at the various artists at work well worth a visit,Buyuk Han,Review 582 Similarity,0.316227766,Review 209 Similarity,0
40,Buyuk Han is not the most sensational of tourist attractions but it is worth a visit. There are some nice cafes within it and you can purchase traditional Turkish crafts and artwork around the outskirts of the courtyard. The architecture is great too.,Buyuk Han,Review 583 Similarity,0.316227766,Review 210 Similarity,0
50,A must if your travel to the Turkish side of Nicosia Don't forget your passport as you need it to get from the south,Buyuk Han,Review 595 Similarity,0.316227766,Review 212 Similarity,0
50,"Came across Buyak Han on a trip across the border a While ago, and having told others of our experience, have received great comments back.Surrounded by a wall and bustling with tourist, locals and waiters, its a great place to chill and have an excellent meal in many of the welcoming eating places.The apmosphere is unique in this area and just love the place.Prices are competitive to. Enjoy!",Buyuk Han,Review 201 Similarity,0.298142397,Review 216 Similarity,0
40,Fine 450 yrs old caravanserai complete with ablutions fountain and prayer room. Good artisan workshops and restaurants are found here as well.,Buyuk Han,Review 148 Similarity,0.25819889,Review 228 Similarity,0
50,Inreresting Turkish monument full of history and surprisingly friendly salesfolk. We bought some scarfs from Omar on the North exit of the Han he also makes pyroengravings that are also nice and traditional. They (scarfs) are incredibly well made.Also there is soap and spices (on the first floor). Going through the Ledra crossing is an interesting experience like walking between two different worlds.,Buyuk Han,Review 177 Similarity,0.25819889,Review 231 Similarity,0
50,"If you're at all interested in historic caravanserais this is one of the most intriguing you'll find, repurposed for modern-day uses. It oozes charm and is perfectly located in the old part of Nicosia on the Turkish side so you can easily walk to it from Ledra Street crossing.",Buyuk Han,Review 209 Similarity,0.25819889,Review 232 Similarity,0
40,Great spot to chill with plenty of craft stores and cafes in beautiful surroundings. Picturesque and a good photo spot.,Buyuk Han,Review 339 Similarity,0.25819889,Review 242 Similarity,0
50,"This whole old ""inn"" has been very well reconstructed, with the former hotel rooms now mainly occupied by artisans, etc. It is well worth a visit, but unfortunately ma restaurant has been allowed to take up more and more space which completely spoils the whole ""vista"".",Buyuk Han,Review 365 Similarity,0.25819889,Review 244 Similarity,0
40,Great place to visit and have lunch. There is a traditional Turkish restaurant with great food and affordable prices. Also great for a short stroll and some picture taking as it shows the spirit of that part of the city!,Buyuk Han,Review 432 Similarity,0.25819889,Review 247 Similarity,0
50,"Nice surprise entering the courtyard - beautiful two stories colonnades, small, creative and colorful workshops selling arts and crafts in the afternoon sun. Strolling around is great and you can take a break in the restaurant.",Buyuk Han,Review 462 Similarity,0.25819889,Review 250 Similarity,0
30,"the first attraction as you go into the Turkish side from the Greek side. you can have a meal in this place, there are cafes and restaurants around",Buyuk Han,Review 465 Similarity,0.25819889,Review 251 Similarity,0
50,"Charming site, worth visiting the Turkish side of Nicosia. All kinds of manufactured items on sale: soap, glass and metal work, art & so on. Beautifully lit in the evenings, also restaurant open till late!",Buyuk Han,Review 468 Similarity,0.25819889,Review 253 Similarity,0
50,"Located on the Turkush side 5 minute walk from the ledra street crossing. Signposted at the ring of seats 100m from the turkish passport check. If you don't want your passpirt stamped, fill out a white paper :-) well and truly worth the visit. The courtyardbis dotted with cafes with cheap eats .",Buyuk Han,Review 487 Similarity,0.25819889,Review 255 Similarity,0
20,It's so sad to see how they have downgraded this historic old Han.It used to be one of the number one places on our list of places to visit and eat at.It has bowed to the greater pressures of cheap tourism and and cheap tourist tat.We won't be going again.,Buyuk Han,Review 529 Similarity,0.25819889,Review 261 Similarity,0
40,This is a beautiful area which has traditional art galleries and folk art. It was built between 1576 and 1577 by Sinan Pasha who was the governor of Cyprus at the time. It is the biggest Khan of this period in Cyprus. Well worth a visit and stopping for a drink and a wander around to soak up the atmosphere.,Buyuk Han,Review 551 Similarity,0.25819889,Review 262 Similarity,0
50,"I haven't been here much, I should go more. My boyfriend goes all the time just to have coffee.Restored to what it would have been like in the middle ages. A ""BIG INN"". Great stalls. Lovely cafe making home made borek pastries. Worth a visit.",Buyuk Han,Review 571 Similarity,0.25819889,Review 263 Similarity,0
50,An interesting part of the history of Nicosia/Lefkosa.Was an old inn in years gone by.Lovely to sit in the courtyard and have lunch or a cool drink.A must see when in Turkish Republic of Northern Cypress,Buyuk Han,Review 596 Similarity,0.25819889,Review 266 Similarity,0
50,A glimpse of how Nicosia must have been in times past. You have to get a visa to enter the Turkish sector but its well worth the slight trouble.,Buyuk Han,Review 616 Similarity,0.25819889,Review 269 Similarity,0
50,Buyuk han is very very historical place.You can drink coffee and you can eat something.You can buy something. There is hade made accessories naturel soup and other naturel items.,Buyuk Han,Review 14 Similarity,0.223606798,Review 272 Similarity,0
50,We were in the North and had crossed over at Ledra Street. We felt a bit of culture was required and so we checked out the Buyuk Han. Beautiful and positioned in a lovely ancient old Courtyard. You can close your eyes and imagine the place when it was in all its glory. Good piece of History and very important to boot. If you venture this way then The Buyuk Han is a must.,Buyuk Han,Review 211 Similarity,0.223606798,Review 282 Similarity,0
50,Crossed into northern Nicosia (Turkish side) with both exit and entrance border controls. Had lunch at the Byuk Han or Great Inn.,Buyuk Han,Review 290 Similarity,0.223606798,Review 285 Similarity,0
20,"Unfortunately the entire area of Northern Nicosia is a big disappointment, and Buyuk Han was no exceptance.",Buyuk Han,Review 532 Similarity,0.223606798,Review 299 Similarity,0
40,"After a hard day sightseeing with friends it was so pleasant to come to the Buyuk Han for a coffee and marvellous, home made ( and huge!) bourek. Relax and people watch or have a walk around, check out the souvenir and craft stalls and admire the architecture. It's a gem of a place!",Buyuk Han,Review 570 Similarity,0.223606798,Review 302 Similarity,0
40,"First of all, it needs to be said that this is located in North Cyprus, which obviously is Turkish culturally. So, the architecture was different than the rest of Nicosia/Cyprus, but the souvenirs being sold was the generic, tacky stuff you pretty much could find elsewhere. The immediate area surrounding Buyuk Han resembled one basic market, so you won't need to spend much time there at all.",Buyuk Han,Review 70 Similarity,0.2,Review 306 Similarity,0
50,As it is one of the biggest Kervansarays that was built during the Ottoman period it is called BUYUK HAN .( Meaning the big Kervansaray in Turkish) There is a water tank in the middle which is just under the Mescit. In the British Colony Period the place was used as an open prison.Later on shelter for poor people.Nowadays its restorated and in use. Today you can buy souvenirs; handcrafts or lace made by local people. The restaurant is amazing with its local food and smiling staff. Highly recommended.,Buyuk Han,Review 375 Similarity,0.2,Review 313 Similarity,0
50,We had a delicious lunch in the restaurant within Buyuk Han. Traditional turkish cuisine in a very nice area. I recommend for all visiting Nikozia :),Buyuk Han,Review 485 Similarity,0.2,Review 316 Similarity,0
50,"We loved the atmosphere within this place. It was great just to sit at a cafe & ‘people watch’. We’ve been to a few of these ancient inns, throughout our visits to Turkey, but never tire of seeing them, or visiting new ones. It’s great to see the structure pretty much as it was back then, in Ottoman times, when travellers would call & stay, with their horses.",Buyuk Han,Review 593 Similarity,0.2,Review 318 Similarity,0
50,Fantastic craft market with a great assortment of hand made goods at reasonable prices. Lovely friendly people and a great place for a coffee,Buyuk Han,Review 613 Similarity,0.2,Review 319 Similarity,0
50,"This is a local craft market in a old market square. There are lots of stalls selling lots of home made stuff, not the usual fakes and rubbish you normally get in a Turkish market.Also there are some nice clean toilets which is very useful. They are 50 cents though and don't take anything else except 1 Turkish lira",Buyuk Han,Review 155 Similarity,0.182574186,Review 322 Similarity,0
40,"Peaceful, with great teas. Lots of history to digest and a great place for a break during your walking tour of the old city.",Buyuk Han,Review 225 Similarity,0.182574186,Review 325 Similarity,0
40,"The Buyuk Han (Great Inn) is an old inn where travelers could rest (caravanserai). Is located in the occupied by Turks part of Nicosia. Today the Inn has been transformed to an art center with galleries and workshops. Also available restaurant, café and souvenir shop.",Buyuk Han,Review 255 Similarity,0.182574186,Review 327 Similarity,0
50,Historic ottoman han converted to great place to meet and drink. It is close by crossing point and shopping streets which is a great for a break,Buyuk Han,Review 483 Similarity,0.182574186,Review 332 Similarity,0
50,This is a must see sight. It has been restored beautifully to give it a real atmosphere. Yes the cobbles are not buggy friendly but I suspect they were there for camels rather than kiddies. The cafe in the corner (Sedak?) is great. Often you see the old ladies making the borek pastry with their thin rolling pins. A great spot to have a drink and a nibble. the puppeteer is worth a visit.,Buyuk Han,Review 423 Similarity,0.169030851,Review 341 Similarity,0
50,"Buyuk Han is located on the Turkish side very close to the border. Once you are in the structure it feels like you travel to ancient times. Just like in the movies it has a feeling of an Egyptian bazaar. The place reflect the rich heritage of the island which I never knew before despite visiting many times. Also while you are at it, there's a thick blue line on the streets of northern Cyprus if you follow it, it takes you through the old city and the architecture is well worth seeing. Shame that most of the buildings are about to go down in the next 50 years or so considering how the area is so underfunded that they do not have money to renovate/look after these buildings.",Buyuk Han,Review 594 Similarity,0.169030851,Review 344 Similarity,0
50,"They built Buyuk Han after the model of Koza Han in Bursa: both are indeed lovely! The food and souvenir prices inside the Han are based on Euros, but please do visit the historical second hand bookshop owned by a historian & take a look at his collection of books, did not want to leave there!!",Buyuk Han,Review 114 Similarity,0.129099445,Review 358 Similarity,0
50,"The Buyuk Han is a welcome place, to kick back with a drink and people watch as well as purchase gifts: cool fridge magnets of made with black&white archival images, to lace and knitted slippers as well as modern art. As I wandered from room to room, I was always greeted with a smile. The Buyuk Han is looked after and has its' share of cats...!",Buyuk Han,Review 435 Similarity,0.124034735,Review 361 Similarity,0
50,Same as Kozahan in Bursa Turkey. I loved the ambiance. People are friendly and they know English so you will not have any communication problems. Prices are high BTW.,Buyuk Han,Review 3 Similarity,0,Review 366 Similarity,0
40,i went there once and i was served an ottoman dish that tasted average but was served in a lovely ornamental pot,Buyuk Han,Review 9 Similarity,0,Review 369 Similarity,0
10,"Very old and interesting Temple but, there were many flies and we had a hard time eating a little. They have to do something for this issue",Buyuk Han,Review 47 Similarity,0,Review 377 Similarity,0
40,"The location seems a set to a movie, but the overall impression is ruined by all the tables and chair that crowd it.",Buyuk Han,Review 73 Similarity,0,Review 382 Similarity,0
50,"The first impression is if I have entered into a movie set. Büyük Han is very well maintained but the old feeling is still there and strong. There are now different hand-craft goods stalls and restaurants. It is a very relaxed and friendly environment and you won't feel the hard-sell culture from Istanbul. Nobody will call you to sell you things. You can really relax and spend time to look at what they are selling without any pressure. If you are ready to buy, they are there to help you.",Buyuk Han,Review 81 Similarity,0,Review 386 Similarity,0
50,Visiting Buyuk Han is like going back in time. Located on the Turkish occupied area you will feel the atmosphere you breath in aTurkish bazaar.,Buyuk Han,Review 88 Similarity,0,Review 387 Similarity,0
40,"Typical Chan that has been restored faithfully and made tourist friendly without overbearing vendors or beggars. Stroll, have lunch and learn the history.",Buyuk Han,Review 89 Similarity,0,Review 388 Similarity,0
50,Today we decided to go to Buyuk Han which is ALSO called Archbishop Makarios III foundation. It was so hot but so entertaining.,Buyuk Han,Review 122 Similarity,0,Review 395 Similarity,0
40,It was a lovely shopping center in Lefkosa.only Traditional handmade works were being sold. The famous one was LEFKARA works.,Buyuk Han,Review 142 Similarity,0,Review 397 Similarity,0
30,Interesting how they have converted this however much better food and drink in side streets which have less huge tourist groups,Buyuk Han,Review 144 Similarity,0,Review 398 Similarity,0
50,"Beautiful. Full of culture, architecture, history. loved it here, such a traditional atmosphere. i would recommend visiting!",Buyuk Han,Review 168 Similarity,0,Review 403 Similarity,0
40,Old bazaar... Not very well preserved... All cafes and restaurants should be removed... İnstead art galleries should be placed..,Buyuk Han,Review 172 Similarity,0,Review 404 Similarity,0
40,It is like an old market square in Europe or Plaza Mayor in Spain but in turkish style.Food is excelent and prices are moderate.,Buyuk Han,Review 173 Similarity,0,Review 405 Similarity,0
40,Lovely displays of local art and crafts. Great architecture and beautiful courtyard in the center of the old city.,Buyuk Han,Review 210 Similarity,0,Review 412 Similarity,0
50,One of the best thing to do in north Cyprus as you go into buyuk han you feel like going back to centuries.,Buyuk Han,Review 216 Similarity,0,Review 414 Similarity,0
30,It houses a number of creative businesses- done with very commercial offerings. They don’t like to haggle unfortunately.A lot of Turkish memorabilia is available. It’s a really beautiful little square and easy to find.,Buyuk Han,Review 218 Similarity,0,Review 415 Similarity,0
30,"It's nothing special really, you can live without visiting this. No historical value and full of restaurants/cafes nowadays.",Buyuk Han,Review 219 Similarity,0,Review 416 Similarity,0
50,"I've been here many times over the years to take visiting friends and it never fails to delight. Pretty, lots of shoplets and cheap and cheerful local food in the restaurant in the corner. No doubt I will be back",Buyuk Han,Review 233 Similarity,0,Review 418 Similarity,0
50,Excellent historical & cultural attraction point of northern Cyprus. You can smell the history in this great Han.,Buyuk Han,Review 238 Similarity,0,Review 419 Similarity,0
40,Must visited is a historical landmark a many restaurant and coffee inside and near the great cathedral previously and now switched to a mosque,Buyuk Han,Review 244 Similarity,0,Review 420 Similarity,0
40,"This caravanserai is a fine example of the resting places of merchant traders, and their camels (ships of the desert). It dwarfs the nearby Kumarcilar Han on Asmaalti Square, leading it to be referred to as the Great Inn, much favoured by Alanya trades people. It is very busy, and has much to admire including the bathhouse, in its centre, to facilitate pre-prayer ablutions.",Buyuk Han,Review 279 Similarity,0,Review 426 Similarity,0
40,"Interesting history to this old inn, take time to wander round the craft stalls before taking a shady seat to enjoy a cooling drink or light lunch.The needlework display and the stories behind them are of particular interest.",Buyuk Han,Review 291 Similarity,0,Review 430 Similarity,0
30,"Old resting house of the Ottoman empire located very close to the Ledra street crossing point. Old fashioned,and friendly cafe which takes you back to 1820...or even more",Buyuk Han,Review 301 Similarity,0,Review 432 Similarity,0
50,The Han is a term used in the east for road hotelsThey used to have high external walls with no windows and a huge open space inside with all rooms opening to the internal area.This Han is no exception but it has been transformed in sort of a mall (shopping center) for tourist.It is an interesting attraction,Buyuk Han,Review 311 Similarity,0,Review 433 Similarity,0
50,"Very Interesting to know more about the Cyprus History, easy access to most of the venue from the Museum",Buyuk Han,Review 313 Similarity,0,Review 434 Similarity,0
40,Found this once we walked through the crossing into the north side. Very lovely with plenty of places to grab some food to take in your surroundings. Had an amazing meal very cheap due to the TL rate currently. Loved sitting people watching in the winter sunshine.,Buyuk Han,Review 322 Similarity,0,Review 436 Similarity,0
30,Stumbled upon this courtyard by accident. Popular with the locals. Included a display of crochet blankets. The work of Greek & Turkish Cypriot women who have the wisdom to understand that more joins humanity and the political wedges that divided the country were a retrograde development.,Buyuk Han,Review 328 Similarity,0,Review 438 Similarity,0
40,"The architecture is worth seeing briefly. We were there in winter, but maybe in the summer the little outdoor cafés are worth a stop too.",Buyuk Han,Review 333 Similarity,0,Review 442 Similarity,0
50,A very beautiful plave where you can eat or have a drink with family or friends. There are souvenirs and you can go upstairs.,Buyuk Han,Review 340 Similarity,0,Review 443 Similarity,0
50,"A wonderful Karavansaray stumbled upon when looking to waste an hour waiting for a Government Office to open.Truly magnificent Ottoman architecture very reminiscent of the back streets of the Istanbul Grand Bazaar and other Kervansarays spead throughout Turkey, and especially Payas close to Dörtyol and Iskenderun.",Buyuk Han,Review 357 Similarity,0,Review 445 Similarity,0
30,"This is an ancient inn, so each room represents a room where ancient travelers would have stayed overnight. These rooms are now occupied by people showing hand-made crafts. The crafts seem well-made and fairly priced. We picked up several small gifts for friends back home.",Buyuk Han,Review 398 Similarity,0,Review 450 Similarity,0
50,"A particular attraction , impressive and magnificent . Keep flawlessly until today and is one of the main pieces linked to the history of Cyprus.",Buyuk Han,Review 401 Similarity,0,Review 451 Similarity,0
50,"very historic, charming, great architecture, friendly locals, family friendly, in the heart of the walled city, definitely recommended!!!!!",Buyuk Han,Review 426 Similarity,0,Review 457 Similarity,0
40,"Great part of Ottomans buildings from 1572. It was used as a ""motel"" for traveling people in XVI to XVIII century. It was restored at the end of XX century, thats why it looks great today.",Buyuk Han,Review 428 Similarity,0,Review 458 Similarity,0
50,The architecture is quite interesting and well preserved. You have the possibility to eat cyupriot food.,Buyuk Han,Review 442 Similarity,0,Review 461 Similarity,0
50,"Buyuk Han is a must-see in the Turkish Republic. There is a restaurant and a coffee shop, and many sellers of local arts and crafts. It's a lovely atmosphere. Highly recommended.",Buyuk Han,Review 454 Similarity,0,Review 464 Similarity,0
30,The food (mixed kebab) was just fine but the service was slow - even for Cyprus ( I am a resident). Probably better when not as busy but i would still eat there again. Absolutley fascinating setting.,Buyuk Han,Review 481 Similarity,0,Review 469 Similarity,0
50,We had a very delicious and delicious lunch with excellent service and friendly staff.Beer is excellent too.,Buyuk Han,Review 482 Similarity,0,Review 470 Similarity,0
50,a trip into the past and a reminder of Turkish hospitality which was all inclusive and diverse. eat there and buy local products,Buyuk Han,Review 519 Similarity,0,Review 479 Similarity,0
50,"I had half a day to myself and I found this ,I loved it from a distance and when I got closer it didn't disappoint ,the food I found cheap and very tasty ,the coffee was hot and smelt like a real coffee house",Buyuk Han,Review 523 Similarity,0,Review 483 Similarity,0
20,Had an atmosphere but filled with coffee pits and trinket traps. Waste of time for me. The unmarked vegetable and clothes market nearby was more interesting.,Buyuk Han,Review 538 Similarity,0,Review 487 Similarity,0
40,"the waiter is welcoming and helpful, the kebab and chicken grilled are the besssst and don't miss to try Airan drink which is part of diary product but it's salt",Buyuk Han,Review 539 Similarity,0,Review 488 Similarity,0
20,An old market turned into a money making and beer drinking corner. The old market has been renovated recently though the old middle arch for water outlets are still preserved.,Buyuk Han,Review 545 Similarity,0,Review 489 Similarity,0
40,"The restaurant is situated in the court of the beautiful Han. As many tourist groups are having their meal there we did not expect to much, but had a very tasty diner, prepared with more care than normally in Cyprus",Buyuk Han,Review 564 Similarity,0,Review 493 Similarity,0
50,Have had lunch and drank ice cold beer here for over ten years as green line opened at Leadra street have seen prices rise but it's still very charming,Buyuk Han,Review 577 Similarity,0,Review 495 Similarity,0
50,Of archeological and historical interest. Its been maintained at a very high standard! Of historical interest!,Buyuk Han,Review 578 Similarity,0,Review 496 Similarity,0
30,"I go there only for the BOUREKIA. It is a dessert of pastry blown in oil and inside there is sheep cheese. Ask for bourekia me ANARI. They are freshly made, delicious and in quantity!",Buyuk Han,Review 579 Similarity,0,Review 497 Similarity,0
50,"I love visiting Buyuk Han. Get a coffee, sit at a table and watch the German tourists being bullied by their guide!Some interesting hand made gifts available.",Buyuk Han,Review 612 Similarity,0,Review 499 Similarity,0
40,"I have seen ruined caravanserai from buses tavelling through Turkey but to eat in a well restored one was excellent. Perhaps in ages past Suffolk boys rode stout horses with a large barrel of Adnams strapped to either side of the saddle into places like this, letting the ancient civilizations know that culture was still evolving and progressing. We do not have to have a completely accurate picture of the past to make our connection with it, do we?",Buyuk Han,Review 621 Similarity,0,Review 500 Similarity,0
30,Extremely interesting from an historical point of view but now filled with touristy nick-nacks and is pretty uninteresting except from the historical angle.The cafes are for tourists--and there are 2 little girls who charge for the toilets--perhaps they're being enterrprising!!,Buyuk Han,Review 624 Similarity,0,Review 502 Similarity,0
50,"This was used as an inn in the old times where rooms were upstairs and they had stables downstairs for the horses. Today its a wonderful spots where artists sell their handmade memorabilia, sculptures, handicrafts. You can also sit and refresh at Sedirhan Restaurant and try local specialties. Don't be shy, go upstairs and down to explore!",Buyuk Han,Review 629 Similarity,0,Review 503 Similarity,0
40,"Excellent church converted to mosque structure, conveniently located.",Buyuk Han,Review 630 Similarity,0,Review 504 Similarity,0
50,"I visited with a friend, and ate at Sedirhan, right inside the Khan's courtyard. Delicious Turkish food! We ate lahmajun and kebabs, and were very pleased. The stuff on sale is mainly tourist tat, not worth looking at even.",Buyuk Han,Review 641 Similarity,0,Review 507 Similarity,0
50,"A great stop in a hot, hot city. Cool off and fill up with food in pleasant surroundings",Buyuk Han,Review 642 Similarity,0,Review 508 Similarity,0
