r_points,r_text,place,,,,
50,"It's difficult to find other hotel with such friendly and kind attitude to its inhabitants. Help in any requests, free transportation to any point of Nicosia in any time (for example, we were taken to opera' concert at 8 p.m. and next day at 8 a.m. to SIXT office at the far end of town), free kitchen with various milk delicatessen... It's unforgettable! I want to thank personally to Michel, Margharita & Kumara for their warm and sincere promotion.",Asty Hotel,Review 316 Similarity,0.48809353,Review 27 Similarity,0.14509525
50,"nothing to complain at all, many freebies, free shuttle, family-run business, fresh fruits all day long, were upgraded to a color executive room, quite area. it's like a 5 min drive into the old town. just give the hotel stuff a short call and your location...",Asty Hotel,Review 170 Similarity,0.396059017,Review 143 Similarity,0.14509525
40,"A quite convenient hotel easy to find in south east of Nicosia. Then, you can go down to the old city within 20 to 25 mn walk.The room are big which is very nice and different from what is usually the case in Cyprus.And the price is really affordable. A good choice.",Asty Hotel,Review 407 Similarity,0.325395687,Review 209 Similarity,0.14509525
50,Staff is very kind and attentive; we got a room on the 4th floor which was quite big; the bathroom looked very clean (as if it had been renovated recently); big plasma tv in the room; decent buffet breakfast; private car parking place at the back of the hotel; good rate!,Asty Hotel,Review 388 Similarity,0.216930458,Review 269 Similarity,0.14509525
50,"I really enjoyed staying at the Asty hotel. They gave me a room number 505, which is signed as ""color executive"" in the door. The room was decorated with several colors and it looked modern and cosy. I felt very comfortable. They open a snack bar for 24 hours so you can have drinks and snacks at any time. The breakfast, especially fried eggs, was delicious. One downside is that it is far from the city center. They offer a free shuttle service to the city center, but I got lost when I go back to the hotel by foot, taking almost one hour. It would take minimum 30 minutes to walk to/from the Lidra street.",Asty Hotel,Review 303 Similarity,0.477697316,Review 43 Similarity,0.143509462
40,We enjoyed our stat at this efficiently run family hotel. Because it is out of town the free shuttle bus is excellent and the owner and his wife drove us to our preferred destinations within Nicosia. Our room was spacious and with balcony and nice décor. The shower room was bigger than most hotels. The breakfast was adequate and good value. And the complimentary all day drinks and snacks an added bonus. The hotel is far away from shops and restaurants. There is only one restaurant nearby which we dined at several times and had excellent food.,Asty Hotel,Review 192 Similarity,0.470870956,Review 57 Similarity,0.143509462
50,"Service outstanding, organized everything on time. Free WiFi, free shuttle into old town, free water etc. at the lobby. I even got a free beer. The rooms are clean and well equipped with safe, tv, fridge,AC. Nothing to complain at all.I would always go there again",Asty Hotel,Review 181 Similarity,0.445896321,Review 78 Similarity,0.143509462
50,"I came to Nicosia as a student and I arrived late so I stayed for 4 days in the hotel and it was really a nice place, the food was great and you feel like home. The service is excellent and the staff are very kind. They helped me find a very good apartment near my university and they introduced me to the city of Nicosia. they offer different kinds of transportation like shuttle and bicycles. I personally advise everyone to try this hotel.",Asty Hotel,Review 321 Similarity,0.393359197,Review 147 Similarity,0.143509462
50,"This must have been built in the 60's or 70's, the architecture and furnishings reflect that period in a positive way. Staff are friendly and helpful, although the hotel is two km from the center they have shuttle vans and will haul you here and there for free. Rooms , beds, and bathrooms are comfortable. You can have full English breakfast or go continental, or both, it's included in the room rate, which is excellent value. The only negative, a small one, you can't drink the water from the tap in your room. They supply a free bottle of water. Good WIFI, free parking.",Asty Hotel,Review 125 Similarity,0.470870956,Review 55 Similarity,0.140487872
40,(+): 20' walk from the city centre and the old townVERY friendly stafffree shuttle services to the old towngood breakfast with 24-hours access to their kitchen fridgeClean and comfortable rooms(-): the bed was a bid smelly,Asty Hotel,Review 179 Similarity,0.396059017,Review 144 Similarity,0.138342893
50,"This was a great choice. Very helpful owners and extremely comfortable. Michael will organise anything you need. Not sure why people say it isn't close enough to town as they have a shuttle bus to anywhere in Nicosia. They will drop you off and pick you up from restaurants. Free refreshments including tea coffee, cold drinks and deserts. Also plenty of spaces to sit and relax. Loved our stay, thanks Michael.Sonya and Michael.",Asty Hotel,Review 182 Similarity,0.34655164,Review 187 Similarity,0.138342893
50,"Very good and friendly place. Room is clean and quite comfortable. From our window we have beautiful view to the mountains. They always have something sweet for guests on the kitchen) Also there are bycycles for use, but unfortunatelly no place to ride. It's not far from the old city - 20 min by foot.",Asty Hotel,Review 207 Similarity,0.206835076,Review 275 Similarity,0.138342893
50,"Stayed here for 6 days. The place has everything they say it has and then some. The room was not special, but it was clean and had all of the expected amenities, etc. The breakfast was really good! The breakfast area also has a sandwich bar so you can make yourself something for later in the day, and they make these cup-sized portions of jello and yogurt that are stored in an accessible refrigerator 24-7 along with various chilled teas, fruit juices, and sliced watermelon.They advertise a shuttle service. I did not use it pre-stay, but I was taken from the hotel to my apartment free. Very nice staff, very nice owners, and last but not least, surprisingly good wifi!",Asty Hotel,Review 160 Similarity,0.470870956,Review 56 Similarity,0.13764944
50,"SHORT STORY: You want 4 star treatment in 2 star cost? Go stay here!LONG STORY: Free pick & drops daily (just call & inform your location). Free fruits, desserts & drinks 24/7. Free bicycles at your disposal. Family run & hospitable staff. Comfortable rooms with all amenities provided. Location not walking distance from Old City but Free pick & drops solves that problem.",Asty Hotel,Review 103 Similarity,0.438357004,Review 89 Similarity,0.134976381
50,"- perfect location especially if renting a car. has own parking and it's close to main road going around nicosia- very friendly staff- kitchen area open 24/7 where you can have snacks, drinks, coffee etc for free all the time.- they have shuttle van/car that can drive you to any location around nicosia when you need- we got the zebra suit which is one of the best rooms...just wish we spent more time in it as it's really nice, clean and not just a hotel room to sleep...but great to hand out at!TOTALLY RECOMMENDED!",Asty Hotel,Review 153 Similarity,0.369624662,Review 167 Similarity,0.134976381
40,"Very welcoming personable staff (family-run). Comfortable clean room. Location to west of old town but they provide free transport into old town. Free hot and cold drinks and snacks at any time. My boyfriend was unwell and it was a comfortable place to recover. Home-made mini golf on the roof terrace and a cute retro games room with pool table, table football and ping-pong.",Asty Hotel,Review 317 Similarity,0.259281489,Review 249 Similarity,0.134976381
50,"It´s really difficult for me to compit with all of the others´ guests reviews, talking about the great people running this lovely hotel in Nicosia. As I aways say what makes a hotel excellent is the people, not the stars, and this is definitely the case.",Asty Hotel,Review 331 Similarity,0.242535625,Review 260 Similarity,0.132453236
40,"Stayed here on bed and breakfast basis. Room was okay but other aspects of this little hotel made up for what the room may have lacked...and I don't mean there was anything particularly wrong with the room it was just a little bit dated for us. The staff were genuinely friendly and helpful and the breakfast in the morning was plentiful. Loved the fact they provided snacks all day which guests can help themselves to..little jelly pots and plenty of fruit, tea and coffee etc...great wee place with some nice restaurants nearby and just a short walk into the town.",Asty Hotel,Review 56 Similarity,0.313112146,Review 217 Similarity,0.130066495
50,"I stayed in this hotel first by myself and then as part of a big group of European friends and conference delegates and we had a very good experience. The staff are very friendly and the space is comfortable and close enough to both Nicosia old town and the University if you are good on foot. Otherwise you are able to hire bicycles for free and often the owner/co-owner [Michael] went out of his way to give us a lift to the university or to a restaurant. The breakfast is delicious and you are always able to have free bottled water, juices, fruits as well as coffees throughout the day.The atmosphere is truely wonderful as you feel as part of a family [a nice and functioning one] and the host also, on occassion, offered free lovely food in the evenings. Overall I would definitely come again and advise my friends to stay here if they visit the very special space that is Nicosia.",Asty Hotel,Review 327 Similarity,0.509543804,Review 4 Similarity,0.127804297
50,"Anyone will feel very happy to stay here...The hotel staffs are friendly, willing to help in many ways, free transportation to downtown. Free breakfast and fruits inside the fridge are free...Have a try...",Asty Hotel,Review 180 Similarity,0.475651494,Review 46 Similarity,0.127256953
50,"Stayed 3 nights on arrival into Cyprus. Super friendly helpful staff is the huge mainstay of this hotel. While decor is a little dated, it is clean, spacious and comfortable. Full breakfast and fresh eggs any way you like plus free shuttle into the centre of town. Convenient location also big plus. Huge gym in the basement and a coin operated laundry, only €3 for wash and €2 for drying.",Asty Hotel,Review 31 Similarity,0.471621109,Review 50 Similarity,0.127256953
50,We were very nicely surprised by this hotel and its staff approach to the guests. The room was just beatiful (Indian style) and clean. There was a lot of additional services offered by staff which one would expect at hotels of 4* or 5* category. Definitely the best hotel of all we've been at in Cyprus. I can only recommend it.,Asty Hotel,Review 276 Similarity,0.332956046,Review 199 Similarity,0.127256953
50,"I arrived in the evening and was promptly picked up. On arrival I received a warm welcome and when I discovered my room I was gobsmacked. It was beautifully decorated and had a balcony. The cleanliness, the comfort and the location made me wish I could stay longer. The free shuttle, wonderful breakfast and little snacks were appreciated bonuses but what really made this place unforgetable was the staff's hospitality. They go the extra mile to make you feel at home. My improvised dinner from the local tavern was delicious. I will certainly come back and really recommend it to everyone visiting Cyprus.P.S: Larnaka is only 40 mins away on the intercity bus and the beach is lovely.",Asty Hotel,Review 233 Similarity,0.332756132,Review 200 Similarity,0.127256953
50,"This is luxury in diguise. Don't be fooled by Asty's Average Joe exterior and slightly worn reception, this is a traveller's gem.The staff speak good English and are very service-minded, ready to address the customers' needs. What impressed us most, however, was the free drinks (a variety of juices, milk & hot beverages) and snacks avaliable in the dining room at all.times. We exploited this to the point of embarrassment, but never received any attitude. The breakfast was also extensive and of good quality. Further, the hotel has a computer room with internet access, free of charge. The facilities also include mini golf and free parking just outside the entrance.The room was spacious and comfortable, with good AC, a decent bathroom, wifi access, and a balcony (saluted by the poor backpacker needing to do laundry, clothes dried within the hour).The location is very good if you're travelling by car, as the hotel is easily accessible. If you're on foot, however, you might find the 15-20 minutes walk to the city center annoying,especially if you, like us, are travelling during summer, which is likely to see temperatures above 40°C.In conclusion, this hotel gives excellent value for money. Go for it!",Asty Hotel,Review 336 Similarity,0.495415084,Review 19 Similarity,0.124878108
40,"This hotel is excellent value for money, not too far from the city center. very clean and air con in the room. It isn't a 4 star but you get excellent service and nice touches like various fruit and drinks free 24 hours in the restaurant area.The staff first rate and apparently (although I didn't use the service) they have cars to pick you up or take you FOC). As I say it isn't 4 star but excellent value for money, I paid about £70 for 2 rooms with a very good breakfast included - would thoroughly recommend. equivalent to a Premier Inn in the UK but a lot cheaper.",Asty Hotel,Review 162 Similarity,0.48507125,Review 37 Similarity,0.123612847
40,"I agree with the majority of reviewers in that the hotel staff are among the friendliest and most helpful I have met. From the free welcome beer to the free ride to the old city, I couldn't find fault. We stayed in a 3 bed room which, I suppose, some fussy reviewers might say was dated but it didn't bother us. And yes, breakfast is good! I would certainly stay here again.",Asty Hotel,Review 374 Similarity,0.504184173,Review 12 Similarity,0.122627868
50,A super clean hotel with friendly helpful staff. A great breakfast buffet with made to order omelettes. All for a very Reasonable price. They also offer a shuttle service to the center of Nicosia. Theyvoffer free coffee 24/7. We will be back!,Asty Hotel,Review 52 Similarity,0.442807443,Review 85 Similarity,0.122627868
50,"You couldn't ask for nicer people. Arrived at 9am and they made a room ready for me and gave me a free breakfast. Drove me into centro two mornings, provide juice and snacks 24 hours a day. I had a midnight snack of rice pudding. Went to the bar at 10pm and asked for a beer, which was provided on the house. Their generosity is paid back in gratitude.Room was nice. Not luxurious, but very comfortable and a good deal for the money. Wifi worked very well. Highly recommended the hotel, even though it is a mile or two away from centro. Since they drive you into town it isn't a problem.",Asty Hotel,Review 362 Similarity,0.442807443,Review 88 Similarity,0.122627868
50,Thank you to all the wonderful staff and owners of Asty who made this holiday so memorable and enjoyable. From the comfortable bikes to the outstanding Christmas meal to which all guests were invited this hotel is just amazing. Transport to and from Nicosia and advice on where to go and places to visit all made this trip special. The delicious buffet breakfast is a great way to start the day. Biking in and out of Nicosia and exploring old river pathways is the best way to explore and enjoy this diverse city. The best view of the mountains is from the top floor bedroom balconies.,Asty Hotel,Review 136 Similarity,0.275009549,Review 243 Similarity,0.122627868
50,Very nice hotel! Friendly people recommended for families or business !! Clean room change towels every day ! Good breakfast the make fresh eggs as you like ! Nice location in the center! Perfect view of city in upper floor we’re I stay 5 floor !,Asty Hotel,Review 34 Similarity,0.428746463,Review 99 Similarity,0.118469776
50,"This is a wonderful calm hotel for passing time, very friendly and comfortable, well equipped, nice and helpful staff and manager, very good and more than enough breakfast, friendly lobby.The hotel has some bicycle in which you can borrow and goes around",Asty Hotel,Review 349 Similarity,0.398526698,Review 137 Similarity,0.118469776
50,"I visited this hotel during my holiday in Cyprus with my family.Our hotel room was clean, the towels and sheets were fresh. Our room, had a great view of the terrace, with the golf court. We played once and we enjoyed it a lot.Only drawback was an indistinguishable bad smell in the room, sometimes.The staff was really friendly, gave us advice on what to do and where to visit.The fact is, that It is not a central hotel, so I believe that a car is needed. It offers free parking spaces in the shade, which is important in the hot Nicosia!The buffet in the breakfast was nice. A great variety of stuff, so that it fullfills all needs.Another positive aspect is the fact that it offers most of the breakfast delicacies all day long for free. The breakfast room was open to anyone and the staff often urged us to visit it for a snack!A great choice for a cheap but wonderful stay!!",Asty Hotel,Review 229 Similarity,0.354245954,Review 181 Similarity,0.118469776
50,"Staying at one of the executive suites, in this cozy hotel,which is situated at less than 5 mins drive from nicosia centre and a few meters away from a medieval church, we received warm hospitality by the manager and employees.The room and the bathroom were spot clean, a kettle, coffee and tea are available in the room, fresh continental and cypriot breakfast included in the price, cleaners take care of the room twice a day, parking is available. Bicycles are available for a ride.",Asty Hotel,Review 246 Similarity,0.330049181,Review 204 Similarity,0.114707867
10,The manager was very rude. The prices are inflated and extremely variable. The location is awkward and the room smelled strongly of paint fumes and the bathroom like drains/sewage. Would NOT recommend this hotel.,Asty Hotel,Review 173 Similarity,0.230089497,Review 263 Similarity,0.114707867
50,"Never before I have experienced this kind of hospitality in my life! Asty offers a humble setting with very clean laundry linen, clean surroundings, comfortable showers; all one expects in a room on holiday or business trip.The Management and stuff do their best to accommodate anything you will need with a smile and kind approach.They offered free service when possible and I was invited to a Bar-B-Q on the house!!....that was cooked with love by the Manager and stuff themselves. It felt just like home cooking!I highly will recommend to my friends and family!Thank you all at Asty...I hope we shall meet again!",Asty Hotel,Review 352 Similarity,0.171498585,Review 285 Similarity,0.114707867
50,"Staff is incredible helpfully , they are in all the details to make your stay totally enjoyable, besides ,they have vans that take you and pick up you from wherever you need... Also the breakfast is very complete .....excellent choice. Marcelo from Argentina",Asty Hotel,Review 359 Similarity,0.171498585,Review 286 Similarity,0.114707867
30,"I stayed here for around 4 days on a business trip.. although economical but as i was not very comfortable with language, cant mingle with anyone. Bakery shop just in front was the only public place around, far from Ledra mkt...",Asty Hotel,Review 357 Similarity,0,Review 303 Similarity,0.114707867
40,"We stayed at the Asty hotel for three nights and were treated to great breakfast every morning, free shuttle to and from the city center and a great colourful retro style room. The staff were very friendly and the property is very well kept for its age. Plenty of chilling out areas and the coffee/tea and fridge were open 24/7. We loved it and would definitely be returning.",Asty Hotel,Review 167 Similarity,0.498527243,Review 16 Similarity,0.111282977
50,my husband and i stayed at the Asti for a few days at the beginning of our trip and a few at the end of our trip in Cyprus. The staff and owner were so accommodating and friendly it made our stay so comfortable. You can get a shuttle to the centre of town or to the grocery store which was so convenient! Our last room was the Zebra room! totally recommend! Bring wash cloths though...seems like there aren't any hotels in Cyprus that have them :-),Asty Hotel,Review 111 Similarity,0.323380833,Review 214 Similarity,0.111282977
30,"the best of the hotel is that you get a minibus ride anytime to center.My room was not bad, but the bathroom was probably weird and it was no good at all.Hotelet is clean and has a satisfying breakfast.",Asty Hotel,Review 284 Similarity,0.210042013,Review 272 Similarity,0.102597835
30,"So dreary. A lifeless, lost-in-time atmosphere, with plastic food and grumpy staff. The location is miles out of the town center.On the positive side, the beds were reasonably comfortable, and the bathrooms clean and quite well equipped.I'm sure you could find somewhere more fun for a holiday.",Asty Hotel,Review 209 Similarity,0.129640745,Review 297 Similarity,0.102597835
40,"I was given a fantastic room, (rm 506) spacious, clean, modern and a very welcome smile by Costas. . Everything was in order. Nothing special about the hotel, very basic but clean , located in an upmarket residential area ten minutes drive from the city centre. Very very willing hotel owner and staff to help, can drive you to the centre on their shuttle mini bus , or assist in every possible way. Bicycles are also available if you wish to ride in this lovely and spotlessly clean city.Very rich buffet breakfast even including fried eggs & bacon. Abundant toiletries. Overall, I felt at home with excellent service. The breakfast room is open 24 hours where guests can have coffee, soft drinks , cakes etc any time with no charge !!! Just before my trip to the high mountains, the owner proposed to prepare a pack with cakes, soft drinks etc. Unbelievable!!.Negative: One of the receptionists WAS SMOKING every time I saw him, though prohibited, against the law in Cyprus, and the property being a non smoking hotel.",Asty Hotel,Review 382 Similarity,0.475651494,Review 48 Similarity,0.101476514
50,"I have stayed at several higher end hotels but always come back here. It is family run and the friendly family attitude runs through all the staff. That is its greatest asset. There is a free shuttle into town but if you prefer you can borrow one of their bikes. I come for business and profit from the computer room and library to work in during the evenings. If things get too hot, there is a cool air-conditioned, comfortable lounge -more like a family living room than a cold impersonal hotel lounge. There are nearby restaurants for evening meals or you can bring a takeaway and enjoy it on the patio.",Asty Hotel,Review 14 Similarity,0.321839343,Review 215 Similarity,0.097823198
50,"Like previous reviews we found this hotel to be excellent value for money. From the friendly helpful people at reception who greeted us like friends, to the obliging staff that dropped us off or picked us up from the centre of town, or the restaurant and kitchen staff that supplied us with an excellent breakfast, and fruit, coffees, drinks and snacks at any time of the day. We only stayed 2 nights but enjoyed every minute. Many thanks.",Asty Hotel,Review 230 Similarity,0.385077023,Review 152 Similarity,0.095672975
50,"Stayed for two nights in March 2013 and I totally agree with the positive reviews I've read.Actually it's more than a 3+ stars hotel, despite the official 2 star status.It's in a very quiet neighborhood, (most of the embassies are around), the room has a lot of space and there's a hot water boiler, tea, sugar, instant coffee and decaf in the room, in order to make your own drink.Free wifi Internet everywhere at nice speeds.The room is clean and most of the room is refurbished.Large flat TV in the room has many channels from all over Europe & Asia.Breakfast is ok for the category, different types of coffee from a coffee maker machine and they give you a choice of 4 different types of eggs made on demand! (I chose scrambled eggs).They offered to move me -for free- in the hotel's minibus to the city center and in my final day to the shuttle bus station, in order to get to Larnaca airport.Excellent value for its low price, I would highly recommend it!",Asty Hotel,Review 288 Similarity,0.431595308,Review 96 Similarity,0.094538024
40,"Very nice ,clean and tidy family owned and runed hotel. Stuff is always ready to serve you with a smile. Excellent city cener location. The best low cost choice !!!",Asty Hotel,Review 404 Similarity,0.324101862,Review 212 Similarity,0.093658581
40,"The receptionists at the Asty were just wonderfully friendly and helpful. It was so refreshing to find folk who seemed to take pleasure in supporting our needs - without expecting further payment!The room was fine, with a lovely big balcony. It was clean and functioned as expected, although I couldn't say it was anything very special. Good value for money though.They have bikes for guests - free to use - and a minibus to transport us wherever we needed to go in Nicosia - free to use again.Breakfast was not the best, but then we didn't pay much for it. There was great choice, but..............the cooked breakfast was badly prepared and presented.The lounge area and 24 hour access to free coffee was wonderful. Would I stay here again.Yes, I would.",Asty Hotel,Review 123 Similarity,0.403603676,Review 128 Similarity,0.089984254
40,"Staying here for week in order to visit a friend located nearby. Very pleasant staff in all areas and only too willing to help. They supply two free shuttles in the hotel vehicles per day which is very useful. I stayed b&b and the food was varied, well cooked and kitchen staff cooked your eggs to order. Other meals can be ordered off the menu at other times of the day. There is free hot drinks and snacks, fruit etc. 24/7. My room was comfortable and cleaned each day. The air conditioning worked perfectly and quietly. Cool in the evenings so I used the heat setting. All in all, a great little Hotel. On a bus route too which is handy. I should mention, there is a bakery a little further up the road called Zorbas. Pastries to please everyone.",Asty Hotel,Review 67 Similarity,0.477697316,Review 41 Similarity,0.088302157
50,"This little hotel was found via 'booking.com' and we booked 1 hour before arriving. It was a very warm welcome and the room was very clean and had a wonderful Indian feel to it: colours, materials, furniture etc. I'm not sure if there are different themes but we were delighted with ours.There is 24hour free drinks (hot and cold) and free snacks too and breakfast is included. You can use the gym in the basement (actually rather good for a couple of varied workouts) or you can rent a free bike from reception. The wifi is free and the best of any hotel I have ever stayed in.I would recommend this to friends for definite.",Asty Hotel,Review 263 Similarity,0.477697316,Review 42 Similarity,0.088302157
50,"I have visited the hotel 4 times in a row while on bussiness. I am absolutely satisfyed. The breakfast is one of the excellent features. Also the staff, which is very polite, can drive you downtown for free if you ask. Clean cozy bedrooms also. It surely is value for money!",Asty Hotel,Review 45 Similarity,0.388922234,Review 149 Similarity,0.086710997
50,"Was so impressed by this hotel. It is great value for money and the staff go above and beyond. Free wifi, free 24/7 snacks and drinks, a free taxi to take guests around Nicosia,a great breakfast etc. We were there on Easter Sunday and had a fantastic free BBQ with the other guests. We also enjoyed using the sun terrace to sunbathe! I would definitely stay here and recommend to other guests.",Asty Hotel,Review 243 Similarity,0.492832883,Review 23 Similarity,0.085202865
40,"the people are nice,the hotel is clean and the breakfirst is good.we liked the service like bicycles for free wifi in the hole area and a minibus that brings you to the center (3km)",Asty Hotel,Review 391 Similarity,0.400163365,Review 134 Similarity,0.081110711
50,came to niccosia for business and i could not ask for more. the hotel is not a fancy one but it gives you everything you need during your staying. breakfast is wonderful and every guest get special service. crew is very helpful. the building is old but well maintained so the room look fantastic. the bed was the best i had since i came to cyprus.the free shuttel is one of best things so you dont need to spend money for taxi or parking. i would come again for sure.,Asty Hotel,Review 55 Similarity,0.303169531,Review 228 Similarity,0.081110711
50,"We had only a few days in Nicosia the last few days of May, and were fortunate to stay at the Asti! We were treated like family! The room was great. Any questions we had were answered right away, and the service we received was wonderful. The breakfast in their breakfast room was a great start to our day, and there were refreshments available 24/7. We spent some time in the old city, and were able to arrange rides to and from there with the desk. When we had some down time (in the early morning, and late evening), we were able to use the balcony to just sit and relax. All in all, we would definitely stay here again if we ever come to Nicosia.",Asty Hotel,Review 117 Similarity,0.238832574,Review 261 Similarity,0.081110711
40,"I stayed here for three nights and it was great. Lovely comfortable bed in a quiet, clean modern room. The breakfast was fine and they lay on a shuttle on demand to take you into the town centre but you can walk it in 20 minutes and is very easy to find.",Asty Hotel,Review 104 Similarity,0.22866478,Review 264 Similarity,0.081110711
40,"Stayed here for 10 days in November when my husband was in the American Heart Hospital undergoing a triple heart bypass. Everyone was really helpful and friendly. I was taken to he hospital every day via the free shuttle service provided by the hotel. The room and facilities were really good, although I didn't spend too much time there as I was at the hospital during the daytime. Would recommend this hotel to anyone. Very good value, friendly, good breakfast and central to Nicosia.",Asty Hotel,Review 78 Similarity,0.5,Review 14 Similarity,0.079872306
50,Very nice service... Good value for money!!! We had a free upgrade to the Zebra Executive Room and it was amazing!! The hotel is very close to the center and offer complementary breakfast.Definitely recommend,Asty Hotel,Review 86 Similarity,0.48809353,Review 26 Similarity,0.076471911
50,"I had stayed in the hotel for two weeks. I was impressed by the friendly atmosphere that I encountered in these two weeks. I really appreciated the politeness and the hospitality of the staff. Furthermore, I was satisfied with the facilities and the services that were offered. Despite the proximity to the centre of Nicosia, there was a shuttle that was driving me over there at my time of my convenience during the day.",Asty Hotel,Review 176 Similarity,0.433860916,Review 92 Similarity,0.076471911
50,Stayed for two nights. Although the hotel is a little dated the facilities etc. make up for it's downfall. There are free bikes and free courtesy bus. If walking into Nicosia it takes around 20 minutes. The staff are all very welcoming and friendly.,Asty Hotel,Review 194 Similarity,0.433860916,Review 93 Similarity,0.076471911
50,Very nice and clean hotel. Service is perfect!! You have access to drinks and fruits for free 24h:) wi-fi is quite fast. You have air-conditioned room and acces to perfect lobby on the roof. Good breakfast with option for vegetarians.,Asty Hotel,Review 272 Similarity,0.400163365,Review 133 Similarity,0.076471911
50,I stayed at Asty for a work trip in November. It's a bit quirky but I loved it. The staff were incredibly helpful especially when I locked my hire car key in the boot of the car. On that note there is ample parking available. They have bikes to hire and a free taxi service to the centre of Nicosia.Great breakfast too. I already am looking forward to my return in March 2020.,Asty Hotel,Review 7 Similarity,0.361961383,Review 177 Similarity,0.076471911
50,"Wow!I was impressed. I book a single room in Asty for an overnight sleep and a shower.I checked in late, 9pm and given a beautiful executive room.It was amazing. Oversized comfortable bed. A large lcd tv, free WiFi mini fridge, complimentary water, coffee and tea making equipment, air conditioning and a bathtub with basic shower gel and shampoo.I really loved the decoration and everything.What could you ask more?",Asty Hotel,Review 98 Similarity,0.206835076,Review 274 Similarity,0.076471911
50,"I had a nice room with balcony! Hotel offers free bike rental and shuttle transfer services to the center (walking distance from the center is about 25 min). Coffee and drinks available 24 hours, wi-fi is good and everywhere. Perfect rice for value!",Asty Hotel,Review 165 Similarity,0.487088187,Review 29 Similarity,0.072547625
50,"We were allowed to check in earlier. They provide transport to and from the centre as well as free of charge GPS for those who have a car and want to explore the whereabouts of Nicosia. They give insightful tips on the places to visit and the most convenient way to do it. Cold water, fruits, yoghurts, tea, coffee are available free of charge at all times. My stay if I ever return to Nicosia. A++++++++",Asty Hotel,Review 319 Similarity,0.475651494,Review 47 Similarity,0.072547625
50,"This hotel definitely exceeded my expectations! Very friendly and helpful team, always there to offer help or advise! Lovely room, excellent WiFi connection!! Breakfast is good, nice atmosphere, feeling looked after like at home 🙂 Definitely highly recommend!!!",Asty Hotel,Review 60 Similarity,0.310252614,Review 218 Similarity,0.072547625
50,"Family run hotel.Treat guests like family.Very clean.Friendly staff.Helpfull.Best prices, value for money.Central.",Asty Hotel,Review 353 Similarity,0.271163072,Review 244 Similarity,0.072547625
40,Good value hotel offering shuttle bus to centre hot and cold drinks and fruit available 24 hrs all at no extra cost will use again nothing was too much trouble plenty of choice at breakfast and good coffee machines.,Asty Hotel,Review 220 Similarity,0.504184173,Review 10 Similarity,0.069171446
50,"Very nice helpful Staff and gentile administration, Breakfast is good with varietieslocation is good not far from down town few minutes by carFree shuttle Car available most of the timesQuiet and clean roomDeserve more starts....Ziad",Asty Hotel,Review 221 Similarity,0.34655164,Review 188 Similarity,0.069171446
50,"Come and go, the staff always make feel at home. The staff are always ready and helpful to the customer. Back in Lebanon now, I still am in touch with some of the Asty staff members. They make you feel at home and become beautiful friends. Always my choice every visit to the Island of Aphrodite...",Asty Hotel,Review 102 Similarity,0.155126307,Review 290 Similarity,0.069171446
40,They put as in a very lovely room and as we requested late check out they agreed kindly.The only problem in the room was that the a/c was a little noicy.Nice breakfast but not much variety.Quite place nice for family,Asty Hotel,Review 134 Similarity,0.103417538,Review 300 Similarity,0.069171446
40,"Very good for overnight stay. Helpful staff - one of them very funny with anecdotes about Cypriots being first people to invent wine! Room was simple but comfortable. Bathroom a little worn-out. Free coffee, tea, fruit, etc. available in dining room.",Asty Hotel,Review 80 Similarity,0.380521195,Review 155 Similarity,0.066226618
50,"The staff is incredibly helpful and friendly. They give you rides into town if you ask, but it's also easy walking distance (~20 minutes to Old City). The decor is a little outdated but all the bathroom fixtures are new, new TV, everything is spotless clean. Fine selection of breakfast options that will appeal to Americans, Europeans, and Middle Easterners. Street is quiet, free parking, free bikes, and great views of the mountains. Definitely recommend!!",Asty Hotel,Review 355 Similarity,0.458349249,Review 68 Similarity,0.061313934
50,"This is a quaint family owned hotel, they were very welcoming and accommodating. They offer a great complimentary breakfast every morning; but also have snacks and drinks available 24 hours. They offer free rides to nearby locations drop off and pickup which was very time saving and convenient. Free Wi-fi, mini fridge in room, food delivery available. Very clean location, very friendly staff...it's a home away from home. Thank you VERY VERY MUCH...WFF(World Fitness Federation) TEAM USA",Asty Hotel,Review 65 Similarity,0.449088713,Review 76 Similarity,0.059234888
50,"I stayed in the hotel couple of days in September 2013. They gave us ZEBRA ROOM- the most special room i ever stayed in.The service was great, all day buffet, free transportation to the centar of Nicosia, free bikes.All in all everything was more then GREAT.",Asty Hotel,Review 178 Similarity,0.306785996,Review 226 Similarity,0.051298918
50,"The Asti is superb. We have now stayed there twice, the service the room which is the Ethnic room is superb the staff are amazing and cannot do enough for you. Breakfast is fabulous and they even cooked us eggs at 6.30 in the morning prior to us going to the hospital and despite the fact the restaurant does not open until 7 am. The 24 hour free drinks (not alcoholic)is very nice, so we were able to have tea and coffee or soft drinks whenever we wished. The lift to the hospital was unexpected.we have no hesitation in recommending this hotel, 2 star it is NOT more ,like 4 star.Thank you to Mr Michael and his staff we will be back but not I hope for the hospital.Barbara and Ian Paphos",Asty Hotel,Review 142 Similarity,0.402199833,Review 130 Similarity,0.050062617
