,r_points,r_text,place,Unnamed: 3,Unnamed: 4,scores,compound,score
232,40,"This mansion is a nice example of old/traditional architecture of Cyprus. Most of the attractions are on the top floor, including bedroom, clothe samples, traditional pottery and jewelery.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7693}",0.7693,pos
233,50,"Highly insightful of the Ottoman Empire and it's interaction with Greek way of life and hence 18th c Western Europe, some material culture loved the clock, the ottoman sitting room, glass and sgraffito ware.Really, go see",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5994}",0.5994,pos
234,40,"I found this house while strolling around the old city and was curious enough to pay the €2.50 entry fee. I wasn't disappointed! The house and garden area are quite charming and you can imagine it was very grand in its day (built over 200 years ago). There is a little bit of history about the family that lived there, mostly written in Greek. The pictures are enough to get the gist though.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.018, 'neu': 0.823, 'pos': 0.159, 'compound': 0.9028}",0.9028,pos
235,40,Nice monument that symbolizes the long struggle of Cypriot people for freedom. It is the best place to start your visit of walled town as it is placed at Podocatoro bastion.,Liberty Monument,,,"{'neg': 0.057, 'neu': 0.667, 'pos': 0.277, 'compound': 0.872}",0.872,pos
237,40,This is a lovely monument commemorating heroes of independence from British rule. It’s well worth taking a little time to look at the details and understand the history behind it and when it will be officially unveiled.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.8779}",0.8779,pos
238,50,It's a monument in Nicosia city center with statues and small exhibition in the basement room. You can easy see it driving from that area.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404,pos
239,40,"A perfect Instagram Photo Op and keep your friends guessing.. its a well maintained and easily accessible monument in Old Town Nicosia. Worth a look .The Liberty Monument was erected in 1973 to honor the anti-British EOKA fighters of the Cyprus Emergency of 1955–1959. It is located at the Podocattaro Bastion of the Venetian walls.The large monument contains several statues. Atop the structure, a statue representing liberty watches over two heroic EOKA fighters pulling chains to open a prison gate, allowing Greek Cypriot prisoners, peasants and clergy to escape British rule",Liberty Monument,,,"{'neg': 0.104, 'neu': 0.639, 'pos': 0.257, 'compound': 0.9509}",0.9509,pos
240,40,we had this monument pointed out to us after we had been to visit the monastry our tour guide said it was 3 different meanings with liberty on the top,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.6369}",0.6369,pos
242,40,This monument dramatically symbolises the successful Cypriot struggle for independence from Britain 1955-1959.Well worth seeing.,Liberty Monument,,,"{'neg': 0.115, 'neu': 0.6, 'pos': 0.285, 'compound': 0.5267}",0.5267,pos
244,50,"Nice mini liberty statue in the center of Nicosia. It was a very hot and humid day, was with friends.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8519}",0.8519,pos
245,40,This is an easy sight and a must for tourists in Nicosia! It symbolizes the freedom from the British. Real life statues.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8122}",0.8122,pos
246,40,"The monument is a bit further away from the centre of the main sites in south Nicosia, although it is easy to get to. Worth a visit if you are around the area, you also get a good view of the medieval walls near this site.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.7717}",0.7717,pos
247,50,An amazing monument with a great history and absolutely fantastic details.Very well kept and not too far from the city center where if you go exploring you'll find many more :D,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.9611}",0.9611,pos
248,40,"The monument was erected in 1973 to commemorate the anti-british struggle during 1955-59, leading up to Independence in 1960. The symbolism of a gate opening to let prisoners out is quite clear. However, some on-site interpretation in English and other languages would have been helpful.",Liberty Monument,,,"{'neg': 0.109, 'neu': 0.78, 'pos': 0.111, 'compound': 0.024}",0.024,pos
249,30,"Important for local history although leaving out the Turkish Cypriots in the monument is rather unfair. Still it is good to remember how hard it was to gain independence,",Liberty Monument,,,"{'neg': 0.123, 'neu': 0.656, 'pos': 0.221, 'compound': 0.5574}",0.5574,pos
250,40,We weren't quite sure what type of Liberty this was celebrating but its impressive in its own way. Worth a look.,Liberty Monument,,,"{'neg': 0.057, 'neu': 0.537, 'pos': 0.406, 'compound': 0.8677}",0.8677,pos
251,30,"This is a monument erected near the Famagusta gate. Due to the fact that it is newer, after the city has been split, you have something to take pictures of, unlike older monuments in the area.It is a short distance from several museums on the Greek side of Nicosia, but pretty far away from any crossing point.Easy ride if you have a car as you can park it at the Famagusta gate.It represents the liberation of greek cypriots from the british oppressors.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.6486}",0.6486,pos
252,10,"Another erection, that could have been treated with some more attitude, than just dropped between the walls. I even didn't see a sighn what it reffers to.",Liberty Monument,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
254,50,This monument is a tribute to the EOKA organisation than for for the independence of Cyprus and dedicated to every person that was involved in the EOKA fight. The statues are truly stunning to look at as a whole and the sole polished statue in the centre gives the monument a particularly poignant expression.,Liberty Monument,,,"{'neg': 0.045, 'neu': 0.809, 'pos': 0.146, 'compound': 0.7096}",0.7096,pos
255,30,Monument is quite nice to see but church was more impressive to see even though small.Depiction of the gate is quite good. Lots of flies around,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.9047}",0.9047,pos
257,40,Situated near The Famagusta gate across the road from remains of the Aqua duct which once brought water in to Nicosia. Well worth a visit to reflect upon yet more Nicosian history . The struggle to wrestle power from the british who had a hold on this city like many before them.,Liberty Monument,,,"{'neg': 0.043, 'neu': 0.836, 'pos': 0.121, 'compound': 0.4939}",0.4939,pos
258,30,Liked the bronzes. Excellent life-size figures. Sadly we didn't know who they were supposed to be. Were they actual EOKA figures or representations of typical supporters as it were? And who is the lady on top of the pillar? Aphrodite perhaps? Minerva? Would have been so much more interesting with a board or a plaque telling us what we were looking at.,Liberty Monument,,,"{'neg': 0.039, 'neu': 0.748, 'pos': 0.213, 'compound': 0.9121}",0.9121,pos
259,50,This statue is just before the Archbishop's Palace. An everyday reminder of the struggles of the people of the island and what it means to be FREE.,Liberty Monument,,,"{'neg': 0.079, 'neu': 0.793, 'pos': 0.128, 'compound': 0.368}",0.368,pos
260,50,This beautiful monument has a particular poignant meaning to the Greeks and is shaped in white stone with contrasting black figures. It is a little out of the way but well worth the effort to go and see.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.7543}",0.7543,pos
261,30,"It's not worth a detour to see this but on a tour of the city, it's likely to be visited. I did not find this relatively modern monument particularly interesting in a city with a lot of interesting sights.",Liberty Monument,,,"{'neg': 0.033, 'neu': 0.769, 'pos': 0.198, 'compound': 0.8246}",0.8246,pos
263,40,"This monument is quite a distance from Nicosia Business district. Anyway, It is close to several major attractions.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.4215,pos
264,50,"Beautiful monument, dedicated to the liberty of the Cypriot people from the British (I think). Within the Venetian walls, it consists of a white ""table"" with grey statues coming out of a cell and up the stairs, symbolising the Cyrpiot population. There is also a big statue at the top pointing to the sky, and two soldiers that are opening the gate for the prisoners. The idea and symbols are wonderful, very poetic, and the detail of the people still in the cell, and their faces and expressions are absolutely fantastic. Wonderful artwork, worth going to see!",Liberty Monument,,,"{'neg': 0.029, 'neu': 0.735, 'pos': 0.237, 'compound': 0.9711}",0.9711,pos
265,50,"Even though we did not have time to stop and take a good look at it, it was nice to see it from the car in sundown when the sun provides a special lovely light. I have visited several countries in the last 6 months and for me it is mind blowing how we (people) make monuments to remember fights, the dead and holocousts... We should start making monuments for Peace Treaties, artists, cultural issues and so to remind ourselves and visitors of the Great things in life!",Liberty Monument,,,"{'neg': 0.088, 'neu': 0.719, 'pos': 0.193, 'compound': 0.8977}",0.8977,pos
266,40,There are no comments for a place which shows the latest story and drama of this beautifull island the sculptures looks like alives and all this scene is like comming alive from them past,Liberty Monument,,,"{'neg': 0.057, 'neu': 0.747, 'pos': 0.196, 'compound': 0.6597}",0.6597,pos
271,30,Worth a quick viewing but little to see really. A walk along the old city walls nearby is probably more interesting.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.664}",0.664,pos
272,40,"We stumbled across this monument by coincidence while walking around the city, but it made quite an impression on us. It clearly shows some of the feelings that excited around the fight for independence from Britain, and the bullet holes in the monument say a lot about Cypriot history.",Liberty Monument,,,"{'neg': 0.06, 'neu': 0.774, 'pos': 0.166, 'compound': 0.7199}",0.7199,pos
273,30,More than just a typical pillar /tower of a monument...it's worth a quick stop as you're walking along the walls to admire the statues surrounding the monument...,Liberty Monument,,,"{'neg': 0.078, 'neu': 0.745, 'pos': 0.177, 'compound': 0.4215}",0.4215,pos
274,50,"This is art that comes alive once you are amongst the statues. Even though it symbolizes the Cypriots' freedom from the British, it is quite symbolic for any kind of freedom. Easy access, free and worth visiting",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.959}",0.959,pos
275,40,"This is a monument for <Liberty>, in memory of the fighting made by Cypriots in 1955, against Great Britain (united kingdom) who was the conqueror of the Island,to get their freedom.Is in the historical centre at the old part of Nicosia near Archbisho's Palace.",Liberty Monument,,,"{'neg': 0.053, 'neu': 0.861, 'pos': 0.086, 'compound': 0.3818}",0.3818,pos
276,40,Went to the Byzantine museum and on the way back stopped and saw the statue. It's okay to visit it if one has plenty of time and nothing to do. One can also walk to the Famagusta Gate which is close by.,Liberty Monument,,,"{'neg': 0.043, 'neu': 0.913, 'pos': 0.043, 'compound': 0.0}",0.0,pos
277,30,This is just a small monument in the middle of nowhere. So I would not plan this... sorry to say I did some reading of others and can not understand why a tourist has to travel there...,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.0572}",0.0572,pos
278,50,"It's impressive, not because of it's size, but due to the ideas it symbolises the struggle for freedom of every member of society. It's even more amazing at night.",Liberty Monument,,,"{'neg': 0.071, 'neu': 0.602, 'pos': 0.327, 'compound': 0.9125}",0.9125,pos
279,50,"This monument is very important and famous for the Cypriot, it explains the liberation of the Cypriot after the occupation by the English, it was built in 1973.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.2716}",0.2716,pos
281,50,"I really liked it, it is not on a popular zone but it is a very powerful statement, the statues are so beautiful, the expressions are incredibly achieved and it sends a nice message. Great for photo opportunities but be aware you may need to wait as people climb it to have their picture taken with the life-size statues!!",Liberty Monument,,,"{'neg': 0.022, 'neu': 0.63, 'pos': 0.348, 'compound': 0.9815}",0.9815,pos
282,40,"it's about a small square with many statues honoring the cypriot struggle against the british formal occupation , it's not worth a dedicated visit but it's a good place to see and take photos at while on tour in nicosia.",Liberty Monument,,,"{'neg': 0.113, 'neu': 0.743, 'pos': 0.144, 'compound': 0.5068}",0.5068,pos
283,30,This rather overworked tableau sculpture to liberty is to be only viewed at night as during the day it can be seen to be a bit of a social realist cliche. Lit up it can actually be quite dramatic.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5267}",0.5267,pos
284,40,"This was a nice thing to see when you enter the city. If you went with the bus from the hotel, this could be the checkpoint. Nice story was told us about the monument. It is made for the people who freed Cyprus from the Turks. Nice to take a picture with as cou can stand between the statues.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.8779}",0.8779,pos
285,30,"A small monument, but it is worth to see it and take a few pictures.The monument was built in 1973 to honor the ones who fought against the British during 1955 – 1959. The description is in Greek, which is not helpful.",Liberty Monument,,,"{'neg': 0.125, 'neu': 0.735, 'pos': 0.14, 'compound': 0.1783}",0.1783,pos
286,40,The truth is it may be a large monument to the liberty of cyprus.But once you look and take your pictures their is really not a lot to see.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6908}",0.6908,pos
289,50,"Not exactly something you would take a day trip to visit, but if you are in Nicosia, then it is located near the Archbishopric and interesting to see.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5499}",0.5499,pos
290,40,"The Liberty Monument makes for a fine backdrop for photographs.Take a close look for the bullet holes! That shows modern history in the making.Near to the underground bus station, makes as a landmark point for those apt to get lost! Good landmark on the whistle stop tour of Cyprus.Watch out for the shoe shine on the prowl.",Liberty Monument,,,"{'neg': 0.072, 'neu': 0.749, 'pos': 0.18, 'compound': 0.6988}",0.6988,pos
291,40,Situated in a prominent position on the Venetian Walls; a perfect bronze representation of the liberalization of Cypriot People by soldiers during the EOKA struggle against the British occupation.It is an impressive monument; the more you check the details the more you admire it.,Liberty Monument,,,"{'neg': 0.044, 'neu': 0.712, 'pos': 0.244, 'compound': 0.8854}",0.8854,pos
292,30,Its a very average height statue on side of road. Nothing much to see. except a few sculptures showing freedom of Cyprus.,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos
293,40,A monument in memory of the EOKA stuggle 1955-1959 against the British colonist. Bronze shapes of soldiers of the era where if you go close you will see signs from bullets since 1974 Turkish invasion! Situated very close to the Archbishops Palace within the historic center in the Famagusta Gate area.,Liberty Monument,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
294,50,It is a part of history about Liberation process shown from rough face. Anyone who has to fight for Liberty will understand this very well and fell proudly there.,Liberty Monument,,,"{'neg': 0.072, 'neu': 0.667, 'pos': 0.261, 'compound': 0.7778}",0.7778,pos
295,30,This monument is nicer than most with the different statues around it Makes a nice pic We were going past so took photo unless your keen interested not worth a lot of time,Liberty Monument,,,"{'neg': 0.043, 'neu': 0.674, 'pos': 0.283, 'compound': 0.8494}",0.8494,pos
296,50,"You have to know the story but when you do it really is thought provoking. Very impressive, well done, free...",Liberty Monument,,,"{'neg': 0.094, 'neu': 0.617, 'pos': 0.289, 'compound': 0.7477}",0.7477,pos
297,40,"Came across this monument on my exploration of the city wall on a weekend morning. It was a highlight of the walk (just past the vibrant fruit market). A busy work, but gets across the message.",Liberty Monument,,,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5187}",0.5187,pos
299,40,Whilst walking city walls just before Famagusta gate take time to explote this monument. Wonderful views acroos city and to Pentadactylus on a clear day see 5 finger mountain,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.743}",0.743,pos
300,40,"Not an old monument, it symbolises cypriots' struggle for freedom through aeons...struggles that are unfortunately not finished yet. The monumentis only 100 meters away from Archibishop's palace and the St. John's cathedral.",Liberty Monument,,,"{'neg': 0.124, 'neu': 0.765, 'pos': 0.111, 'compound': 0.128}",0.128,pos
302,30,you can have a nice view of the Venetian wall from the spot of the Liberty Monument. recommend going in the late afternoon for better photos,Liberty Monument,,,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.891}",0.891,pos
304,40,Go in with eyes wide open. There is always more than one side to a story and this needs to be balanced. It was still good but quite graphic and certain things were not brought up.,The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6118}",0.6118,pos
305,50,I found this museum very moving. There are photographs and documents that detail the struggle of the Greek Cypriot people to gain independence from Britain during the 1950s. It is well laid out. Some of the life-size statue scenes that reside within the museum enhance the overall experience.Visitors should be aware that there are some graphic photos of some of the Greek freedom fighters that were killed with charred or dismembered bodies.This museum should be seen by anyone visiting Nicosia in order to gain an understanding of the psyche of the Greek Cypriot people in their continuing quest for freedom.This museum is free to visit.,The National Struggle Museum,,,"{'neg': 0.066, 'neu': 0.797, 'pos': 0.136, 'compound': 0.8555}",0.8555,pos
307,50,"In this museum gathers the struggle ,the sufferings of a small island to gain its FREEDOM after so many years of British rule.The struggle was uneven and as youngschool boys of 14 to 18years with the idea for FREEDOM against Proffessional ArmyThe british villains were very hard and even passing the RED LINES WHICH WASHANDKING OF THIS YOUNG HEROE STUDENTS .At the end the British use there political stragetyDIVIDE AND RULE",The National Struggle Museum,,,"{'neg': 0.123, 'neu': 0.724, 'pos': 0.153, 'compound': 0.6781}",0.6781,pos
308,40,This museum is dedicated to the struggle of Cyprus to gain independence in the 1950s. It is a quiet place to come and read about their Cypriot heroes and the British villains of the era. Some of the black & white photos are graphic but conflict is never going to be without violence and death. Entry is free and it is nice & cool on a hot day.,The National Struggle Museum,,,"{'neg': 0.084, 'neu': 0.613, 'pos': 0.302, 'compound': 0.9629}",0.9629,pos
311,30,"From this place, I learned something that I did not know before. Maybe it helps us understand more about international politics.",The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}",0.3818,pos
312,50,Was passing this on a self-guided walking tour and looked in - glad I did. interesting displays and gave a real sense of the history - free to enter and just the right amount for me.,The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8402}",0.8402,pos
313,50,We went in search for recent social Cypriot history and certainly found it here. I felt ashamed that I was not aware of what had happened here at the hands of the Brits especially in such recent times - worse for me as I hold a history degree and live in Kent... A lot of thought provoking and harrowing scenes but done in a very informative way and I most certainly recommend a visit here.,The National Struggle Museum,,,"{'neg': 0.074, 'neu': 0.811, 'pos': 0.114, 'compound': 0.6082}",0.6082,pos
314,50,you can easily go round in half an hour - everything is so easy to follow and the staff so helpful. it is free - I learnt so much,The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9195}",0.9195,pos
315,40,"As an American I am not fully aware of the ""modern"" history of Cyprus from British colony to independence to Turkish invasion in 1974.This excellent museum will cover that history and the sacrifices of Cypriot heroes to gain an independent Cyprus. Some things aren't appropriate for small children (images of dead martyrs, the noises hanging in the atrium) but they are very effective.It would be great if there were more captions in English and I think there are efforts to improve this for foreign visitors.Helpful staff. Clean toilets.Easy to locate near the Folk Art and Byzantine Museums. Opposite the Panhellenic Gynmasium.",The National Struggle Museum,,,"{'neg': 0.023, 'neu': 0.804, 'pos': 0.173, 'compound': 0.9524}",0.9524,pos
316,50,This museum brings alive the struggle for independenceIt’s very well explained and creates a shocking picture how the locals survived this horrible part of history.,The National Struggle Museum,,,"{'neg': 0.25, 'neu': 0.466, 'pos': 0.285, 'compound': 0.069}",0.069,pos
317,20,"This is about the revolt against British control, but really it is about ""heroes and suffering"" of which the Cypriots had plenty at the rather brutish hands of the Brits. However, I was interested in getting an understanding of how the independence was achieved, yet that seemed lost, it was more isolated examples of various acts, lacking a clear timeline and clear discussion of the political development, which I never got straight.",The National Struggle Museum,,,"{'neg': 0.141, 'neu': 0.691, 'pos': 0.168, 'compound': 0.5125}",0.5125,pos
318,40,"The museum currently hosts a special exhibit focused on the detention camps into which the british put the cypriots.Some larger posters were translated, but many smaller posters, letters ect. were only in greek.The permanent exhibit was interesting, but with quite few things on display, many of which seem less interesting, if one can't read the story behind due to most being only in greek.The full museum can be seem in 60-90 minutes.",The National Struggle Museum,,,"{'neg': 0.022, 'neu': 0.841, 'pos': 0.137, 'compound': 0.8402}",0.8402,pos
321,40,"The struggle to free the Cypriots from the British colonisation is well documented from the resistance perespective. Not sure I would be comfortable visiting with younger children given the graphic images in some of the pictures. A reasonable number of translations into English, some more would enhance the experience.",The National Struggle Museum,,,"{'neg': 0.077, 'neu': 0.742, 'pos': 0.181, 'compound': 0.6945}",0.6945,pos
325,50,For people they want to know the history of the period 1955-1959 and the liperation from the British occupation of the Iland.,The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}",0.0772,pos
326,40,This museum focus on the national liberarion struggle against the British in the period 1955 - 1959. Interesting for people who want to know more about his.,The National Struggle Museum,,,"{'neg': 0.078, 'neu': 0.785, 'pos': 0.137, 'compound': 0.1779}",0.1779,pos
327,50,"Gives you a real insight into the difficulties...hindsight is a wonderful thing, but how could we have got ourselves into this? Many photos don't have an English caption so unless you've seen them before, you don't know what you are looking at. Poignant letter from executed youngster to his brother. Perhaps they could find him and get a spoken testimony before it's too late. Or is the mother still alive? I helped with a bit of translation, such enthusiastic, sincere young men at the gallery",The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.932}",0.932,pos
328,40,Didn't get to go on this trip as it closes early. You are shown around by the soldiers as it is on one of their bases.,The National Struggle Museum,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
329,40,"When you build the museum you get to tell the story you want told. With that in mind this is worth a visit. Focusing on the national struggle against the United Kingdom the museum is full of photos, copies of letters, arrst warrants and artifacts.From a distance the museum may look closed but do give the door a push and double check.",The National Struggle Museum,,,"{'neg': 0.027, 'neu': 0.899, 'pos': 0.074, 'compound': 0.2144}",0.2144,pos
332,40,"As museums go it was air-conditioned, well laid out, well presented. However unless you're a daily mail reader and unable to form your own opinions, it comes across as very anti-British, and focuses purely on the British occupation of the island. I won't contest that the British will have had some moments where they were aggressive and not fair in treatment of those trying for independence, the museum makes out in some places that the British occupation equates to the Nazi occupation of Western Europe.Worth visiting, just read into it.",The National Struggle Museum,,,"{'neg': 0.039, 'neu': 0.915, 'pos': 0.046, 'compound': 0.1625}",0.1625,pos
334,40,"The Cypriot struggle for freedom from British rule is explained here with testimonials, photographs and mementoes from its heros.",The National Struggle Museum,,,"{'neg': 0.093, 'neu': 0.645, 'pos': 0.262, 'compound': 0.6369}",0.6369,pos
335,40,"If you want to understand the recent history of Cyprus and why it divided, this is the place to go. Even though not everything is translated in English, it give a great overview and the staff is very kind and willing to answer all your questions. They themselves are experts in the subject so definitely ask! Also, there is no entrance fee.",The National Struggle Museum,,,"{'neg': 0.031, 'neu': 0.788, 'pos': 0.181, 'compound': 0.8928}",0.8928,pos
336,50,"The Museum presents the struggle of Greek Cypriots for their liberation and self-determination in an exceptional manner. Its layout and the wealth of exhibits and the information provided make it a ""must see"" for those interested in the modern history of Cyprus.",The National Struggle Museum,,,"{'neg': 0.05, 'neu': 0.823, 'pos': 0.128, 'compound': 0.5574}",0.5574,pos
338,50,"I first visited this museum in 1982 - it was bad, very bad. Basically it was a dirty, dusty mess and very dark so you could hardly see anything.I was VERY impressed with what they did with the museum. it is now an excellent story of the national struggle of Cyprus with everything clearly laid out, informative and very well preserved.Well worth a visit!",The National Struggle Museum,,,"{'neg': 0.184, 'neu': 0.624, 'pos': 0.192, 'compound': 0.1716}",0.1716,pos
339,50,"Η πραγματικη εικονα των γεγονοτων (1955-1959) που οδηγησαν στη ανεξαρτησια της Κυπρου που στη συνεχεια ομως αυτα τα γεγονοτα διαδραματιζουν σημαντικο στοιχειο ιστοριας και επηρειασμο εως και σημερα στο λαο της Νησου.Υπηρχε το Βερολινο , επαψε , τωρα ομως υπαρχει ακομα η ΚΥΠΡΟΣ.The true picture of the facts (1955-1959) of the Liberation War againt the Brittish Occupation, which led to the independence of Cyprus but then these events play a major interest and element with the islands history and up to this day the people of the island are effected of them.There was Berlin , it ceased , now however there is still CYPRUS in 2 parts.BUT no one is willing to resolve the problem , and no one is telling the truth.At the Museum you will have the opportunity to think for your self considering the facts.Documents the history of the Cypriot independence movement (1955-1959).",The National Struggle Museum,,,"{'neg': 0.075, 'neu': 0.822, 'pos': 0.103, 'compound': 0.6705}",0.6705,pos
340,50,"Any visitor should see this museum to understand better the facts of the ""struggle"" of the Cypriots.You need a good hour to see it all slowly and have the time to read all the information.The only handicap in this museum is the time it is open - they work as a simple government office ..... Saturday and sunday it is closed !",The National Struggle Museum,,,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.7263}",0.7263,pos
341,50,"Modern History and struggles for freedom. Very Very good job. Remarkable items. A ""must"" place for any visitor!",The National Struggle Museum,,,"{'neg': 0.091, 'neu': 0.476, 'pos': 0.433, 'compound': 0.8841}",0.8841,pos
